Brand,Year,Fuel_Type,Horsepower,Cylinders,Transmission,Drive_Type,Doors,Vehicle_Size,Highway_MPG,city_mpg,Popularity,Price
Honda,2001,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,20,15,2202,28050
Honda,2001,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,20,15,2202,26800
Honda,2001,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,19,15,2202,29250
Honda,2001,regular unleaded,205.0,6.0,MANUAL,four wheel drive,4.0,Midsize,19,15,2202,26150
Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,19,15,2202,30900
Honda,2002,regular unleaded,205.0,6.0,MANUAL,four wheel drive,4.0,Midsize,19,15,2202,26450
Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,20,15,2202,24450
Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,20,15,2202,28450
Honda,2002,regular unleaded,205.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,19,15,2202,23300
Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,19,15,2202,29550
Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,19,15,2202,27600
Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,20,15,2202,27100
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,29510
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,29780
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,37900
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,41560
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,34830
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,31200
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,34500
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,32810
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,36210
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,33140
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,43250
Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,31470
Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,33150
Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,38100
Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,41610
Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,43300
Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,29830
Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,36410
Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,34840
Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,31520
Nissan,2017,regular unleaded,284.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,37790
Nissan,2017,regular unleaded,284.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,32980
Nissan,2017,regular unleaded,284.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,36100
Nissan,2017,regular unleaded,284.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,30290
Nissan,2017,regular unleaded,284.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,27,20,2009,42070
Nissan,2017,regular unleaded,284.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,34670
Nissan,2017,regular unleaded,284.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,43760
Nissan,2017,regular unleaded,284.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,26,19,2009,31980
Volkswagen,2004,premium unleaded (recommended),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,21,14,873,64600
Volkswagen,2004,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,17,11,873,94600
Volkswagen,2004,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,17,11,873,79900
Volkswagen,2005,premium unleaded (recommended),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,21,14,873,66950
Volkswagen,2005,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,17,11,873,96100
Volkswagen,2005,premium unleaded (recommended),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,21,14,873,74600
Volkswagen,2005,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,17,11,873,100800
Volkswagen,2006,premium unleaded (required),444.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,17,11,873,101300
Volkswagen,2006,premium unleaded (required),444.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,17,11,873,96600
Volkswagen,2006,premium unleaded (required),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,21,14,873,66700
Volkswagen,2006,premium unleaded (required),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,21,14,873,74350
Rolls-Royce,2014,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,19,11,86,433550
Rolls-Royce,2015,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,19,11,86,438325
Rolls-Royce,2016,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,19,11,86,449525
Rolls-Royce,2014,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,19,11,86,474600
Rolls-Royce,2015,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,19,11,86,479775
Rolls-Royce,2016,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,19,11,86,492000
Rolls-Royce,2014,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,19,11,86,402940
Rolls-Royce,2014,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,19,11,86,474990
Rolls-Royce,2015,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,19,11,86,407400
Rolls-Royce,2015,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,19,11,86,480175
Rolls-Royce,2016,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,19,11,86,417825
Rolls-Royce,2016,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,19,11,86,492425
Toyota,1993,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,20,15,2031,2047
Toyota,1993,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,17,14,2031,2550
Toyota,1993,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,17,14,2031,2221
Toyota,1993,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,20,15,2031,2000
Toyota,1993,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,20,17,2031,2142
Toyota,1993,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,20,17,2031,2013
Toyota,1994,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,20,17,2031,2293
Toyota,1994,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,17,14,2031,2281
Toyota,1994,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,25,19,2031,2000
Toyota,1994,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,20,17,2031,2115
Toyota,1994,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,25,19,2031,2000
Toyota,1994,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,20,15,2031,2040
Toyota,1994,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,17,14,2031,2423
Toyota,1994,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,20,15,2031,2188
Toyota,1994,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,17,14,2031,2699
Toyota,1995,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,22,16,2031,2311
Toyota,1995,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,17,14,2031,2691
Toyota,1995,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,25,19,2031,2197
Toyota,1995,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,20,17,2031,2553
Toyota,1995,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,20,17,2031,2409
Toyota,1995,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,17,14,2031,2912
Toyota,1995,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,25,19,2031,2000
Toyota,1995,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,22,16,2031,2498
Toyota,1995,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,17,14,2031,2539
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,24,17,2202,33720
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,2202,40020
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,2202,36970
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,2202,33120
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,24,17,2202,41620
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,24,17,2202,38970
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,24,17,2202,31470
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,24,17,2202,34720
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,24,17,2202,36970
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,2202,35370
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,2202,29870
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,2202,32120
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,25,18,2202,37370
Honda,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,24,17,2202,38570
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,39455
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,19,2202,46570
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,38855
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,37855
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,33580
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,36055
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,31945
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,37055
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,30145
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,34380
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,32580
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,35380
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,20,2202,41170
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,19,2202,42970
Honda,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,37655
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,39255
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,36455
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,39855
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,38055
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,19,2202,47070
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,33030
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,37455
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,38255
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,34830
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,32395
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,20,2202,41670
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,18,2202,35830
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,26,19,2202,43470
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,34030
Honda,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,27,19,2202,30595
Mitsubishi,1992,regular unleaded,81.0,4.0,MANUAL,front wheel drive,2.0,Compact,30,25,436,2000
Honda,1999,regular unleaded,200.0,4.0,MANUAL,front wheel drive,2.0,Compact,24,20,2202,3065
Honda,1999,regular unleaded,200.0,4.0,MANUAL,front wheel drive,2.0,Compact,24,20,2202,3367
Honda,2000,regular unleaded,200.0,4.0,MANUAL,front wheel drive,2.0,Compact,25,20,2202,3843
Honda,2000,regular unleaded,200.0,4.0,MANUAL,front wheel drive,2.0,Compact,25,20,2202,3407
Honda,2001,premium unleaded (required),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,25,20,2202,26100
Honda,2001,premium unleaded (required),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,25,20,2202,23600
Honda,2001,premium unleaded (required),195.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,24,19,2202,24600
Toyota,1995,regular unleaded,138.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,20,15,2031,2000
Toyota,1995,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,20,15,2031,2000
Toyota,1995,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,20,15,2031,2194
Toyota,1995,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,20,16,2031,2000
Toyota,1995,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,19,15,2031,2088
Toyota,1995,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,19,15,2031,2000
Toyota,1996,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,20,16,2031,2064
Toyota,1996,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,20,16,2031,2304
Toyota,1996,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,19,15,2031,2419
Toyota,1996,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,19,15,2031,2196
Toyota,1997,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,19,15,2031,2388
Toyota,1997,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,20,16,2031,2242
Toyota,1997,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,19,15,2031,2728
Toyota,1997,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,20,16,2031,2580
Toyota,2014,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,20030
Toyota,2014,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,19080
Toyota,2014,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,21765
Toyota,2014,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,23360
Toyota,2015,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,20340
Toyota,2015,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,21765
Toyota,2015,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,19540
Toyota,2015,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,24475
Toyota,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,20360
Toyota,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,19560
Toyota,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,24495
Toyota,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,21785
Toyota,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,46,53,2031,21355
Toyota,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,53,55,2031,27100
Toyota,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,53,55,2031,33100
Toyota,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,53,55,2031,28800
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,44,2031,26675
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,44,2031,28060
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,44,2031,30935
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,44,2031,29695
Toyota,2016,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,44,2031,26675
Toyota,2016,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,44,2031,28060
Toyota,2016,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,44,2031,30935
Toyota,2016,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,40,44,2031,29695
Toyota,2017,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,39,43,2031,26675
Toyota,2017,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,39,43,2031,29695
Toyota,2017,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,39,43,2031,28060
Toyota,2017,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,39,43,2031,30935
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,48,51,2031,25765
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,48,51,2031,30005
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,48,51,2031,24200
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,48,51,2031,28435
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,48,51,2031,26985
Toyota,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,48,51,2031,23215
Toyota,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,24200
Toyota,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,26250
Toyota,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,28650
Toyota,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,30000
Toyota,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,53,58,2031,24700
Toyota,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,28100
Toyota,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,28115
Toyota,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,30015
Toyota,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,29135
Toyota,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,26735
Toyota,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,50,54,2031,24685
Toyota,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,53,58,2031,25165
Chevrolet,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,34,27,1385,2130
Chevrolet,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,34,27,1385,2003
Chevrolet,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,37,27,1385,14155
Chevrolet,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,37,27,1385,16220
Chevrolet,2002,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,37,27,1385,14330
Chevrolet,2002,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,37,27,1385,16395
Ford,1995,regular unleaded,118.0,4.0,MANUAL,front wheel drive,2.0,Compact,30,23,5657,2000
Ford,1995,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,24,18,5657,2000
Ford,1996,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,24,18,5657,2000
Ford,1996,regular unleaded,118.0,4.0,MANUAL,front wheel drive,2.0,Compact,30,23,5657,2000
Ford,1997,regular unleaded,118.0,4.0,MANUAL,front wheel drive,2.0,Compact,30,23,5657,2000
Ford,1997,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,24,18,5657,2000
Mazda,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,16455
Mazda,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,16895
Mazda,2001,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,13885
Mazda,2001,regular unleaded,103.0,4.0,MANUAL,front wheel drive,4.0,Compact,31,25,586,12765
Mazda,2001,regular unleaded,103.0,4.0,MANUAL,front wheel drive,4.0,Compact,31,25,586,13485
Mazda,2001,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,18020
Mazda,2001,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,15535
Mazda,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,15700
Mazda,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,14975
Mazda,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,13075
Mazda,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,16140
Mazda,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,15415
Mazda,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,28,22,586,13680
Chrysler,2001,premium unleaded (required),253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,21,15,1013,44625
Chrysler,2002,premium unleaded (required),253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,21,16,1013,44625
Plymouth,1999,regular unleaded,253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,21,15,535,20105
Plymouth,2000,regular unleaded,253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,21,15,535,20901
Plymouth,2001,premium unleaded (required),253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,21,15,535,44625
Chrysler,2008,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,24,19,1013,19785
Chrysler,2008,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,24,18,1013,23515
Chrysler,2008,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,26,21,1013,18430
Chrysler,2008,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,26,21,1013,15970
Chrysler,2009,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,26,21,1013,18000
Chrysler,2009,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,24,19,1013,20780
Chrysler,2009,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,24,18,1013,24510
Chrysler,2010,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,24,19,1013,18275
Nissan,1990,regular unleaded,90.0,4.0,MANUAL,front wheel drive,2.0,Compact,31,23,2009,2000
Audi,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,29,20,3105,32500
Audi,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,29,20,3105,36400
Audi,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,28,20,3105,38500
Audi,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,28,20,3105,34600
Audi,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,29,20,3105,38600
Audi,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,28,20,3105,40700
Audi,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,29,20,3105,33700
